annex,country,regulated area ,reg_area_cod,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BAL,SWE,B,B,R-OTTER,TUR,BACOMA,0.003,0.021,O10T12M,2010
BAL,SWE,B,B,R-OTTER,WHG,BACOMA,0.01,0,O10T12M,2010
BAL,DEU,A,A,R-OTTER,COD,BACOMA,60.518,402.787,O10T12M,2011
BAL,DEU,A,A,R-OTTER,DAB,BACOMA,168.7542,88.316,O10T12M,2011
BAL,DEU,A,A,R-OTTER,SOL,BACOMA,,0.011,O10T12M,2011
BAL,DEU,A,A,R-OTTER,FPE,BACOMA,,0.162,O10T12M,2011
BAL,DEU,A,A,R-OTTER,PLE,BACOMA,103.1283,65.972,O10T12M,2011
BAL,DEU,A,A,R-OTTER,FLX,BACOMA,48.3315,299.963,O10T12M,2011
BAL,DEU,A,A,R-OTTER,HAD,BACOMA,0,0.007,O10T12M,2011
BAL,DEU,A,A,R-OTTER,FPI,BACOMA,,0.006,O10T12M,2011
BAL,DEU,A,A,R-OTTER,FPP,BACOMA,,0.029,O10T12M,2011
BAL,DEU,A,A,R-OTTER,POK,BACOMA,,0.001,O10T12M,2011
BAL,DEU,A,A,R-OTTER,TUR,BACOMA,2.1104,3.097,O10T12M,2011
BAL,DEU,A,A,R-OTTER,WHG,BACOMA,1.4356,17.242,O10T12M,2011
BAL,DEU,B,B,R-OTTER,COD,BACOMA,1.8786,14.697,O10T12M,2011
BAL,DEU,B,B,R-OTTER,PLE,BACOMA,1.0489,0.648,O10T12M,2011
BAL,DEU,B,B,R-OTTER,FLX,BACOMA,0.9697,1.435,O10T12M,2011
BAL,DEU,B,B,R-OTTER,TUR,BACOMA,0,0.003,O10T12M,2011
BAL,POL,A,A,R-OTTER,COD,BACOMA,7.722,35.207,O10T12M,2011
BAL,POL,A,A,R-OTTER,PLE,BACOMA,0.341,0.1,O10T12M,2011
BAL,POL,A,A,R-OTTER,FLX,BACOMA,33.251,105.33,O10T12M,2011
BAL,POL,A,A,R-OTTER,TUR,BACOMA,0.181,0.535,O10T12M,2011
BAL,POL,B,B,R-OTTER,COD,BACOMA,69.784,431.615,O10T12M,2011
BAL,POL,B,B,R-OTTER,PLE,BACOMA,2.742,0.84,O10T12M,2011
BAL,POL,B,B,R-OTTER,FLX,BACOMA,384.824,251.316,O10T12M,2011
BAL,POL,B,B,R-OTTER,TUR,BACOMA,0,0.102,O10T12M,2011
BAL,SWE,B,B,R-OTTER,COD,BACOMA,3.76,13.502,O10T12M,2011
BAL,SWE,B,B,R-OTTER,PLE,BACOMA,0.141,0,O10T12M,2011
BAL,SWE,B,B,R-OTTER,FLX,BACOMA,2.243,1.505,O10T12M,2011
BAL,SWE,B,B,R-OTTER,WHG,BACOMA,0.004,0,O10T12M,2011
BAL,DEU,A,A,R-OTTER,COD,BACOMA,17.128,288.64,O10T12M,2012
BAL,DEU,A,A,R-OTTER,SAL,BACOMA,0,0.02,O10T12M,2012
BAL,DEU,A,A,R-OTTER,DAB,BACOMA,45.88,94.57,O10T12M,2012
BAL,DEU,A,A,R-OTTER,SOL,BACOMA,,0.02,O10T12M,2012
BAL,DEU,A,A,R-OTTER,FPE,BACOMA,,0.34,O10T12M,2012
BAL,DEU,A,A,R-OTTER,PLE,BACOMA,34.343,64.02,O10T12M,2012
BAL,DEU,A,A,R-OTTER,LEM,BACOMA,0.01,0.02,O10T12M,2012
BAL,DEU,A,A,R-OTTER,FPI,BACOMA,,0.01,O10T12M,2012
BAL,DEU,A,A,R-OTTER,FPP,BACOMA,,1.11,O10T12M,2012
BAL,DEU,A,A,R-OTTER,TUR,BACOMA,19.96,3.09,O10T12M,2012
BAL,DEU,A,A,R-OTTER,WHG,BACOMA,0.463,2.14,O10T12M,2012
BAL,DEU,A,A,R-OTTER,WIT,BACOMA,,0.01,O10T12M,2012
BAL,DEU,B,B,R-OTTER,COD,BACOMA,1.71,7.34,O10T12M,2012
BAL,DEU,B,B,R-OTTER,PLE,BACOMA,1.3,0.26,O10T12M,2012
BAL,DEU,B,B,R-OTTER,WHG,BACOMA,0.001,0.01,O10T12M,2012
BAL,SWE,A,A,R-OTTER,COD,BACOMA,0.015,0.3,O10T12M,2012
BAL,SWE,A,A,R-OTTER,DAB,BACOMA,0.006,0,O10T12M,2012
BAL,SWE,A,A,R-OTTER,PLE,BACOMA,0.043,0,O10T12M,2012
BAL,SWE,A,A,R-OTTER,FLX,BACOMA,0.046,0,O10T12M,2012
BAL,SWE,A,A,R-OTTER,WHG,BACOMA,0.001,0,O10T12M,2012
BAL,SWE,B,B,R-OTTER,COD,BACOMA,1.145,3.403,O10T12M,2012
BAL,SWE,B,B,R-OTTER,PLE,BACOMA,0.128,0.005,O10T12M,2012
BAL,SWE,B,B,R-OTTER,FLX,BACOMA,0.542,0.33,O10T12M,2012
BAL,SWE,B,B,R-OTTER,COD,BACOMA,0.019,0.06,O10T12M,2013
BAL,SWE,B,B,R-OTTER,PLE,BACOMA,0.002,0,O10T12M,2013
BAL,SWE,B,B,R-OTTER,FLX,BACOMA,0.01,0.03,O10T12M,2013
BAL,SWE,B,B,R-OTTER,FLE,BACOMA,0.011,0.065,O10T12M,2015
BAL,SWE,B,B,R-OTTER,COD,BACOMA,0,0.002,O10T12M,2015
BAL,DEU,A,A,GILL,FBR,NONE,,0.062,O10T12M,2003
BAL,DEU,A,A,GILL,FRO,NONE,,0.418,O10T12M,2003
BAL,DEU,A,A,GILL,GAR,NONE,,37.93,O10T12M,2003
BAL,DEU,A,A,GILL,LEF,NONE,,0.008,O10T12M,2003
BAL,DEU,A,A,GILL,COD,NONE,0.016,0.326,O10T12M,2003
BAL,DEU,A,A,GILL,DAB,NONE,0.375,0.125,O10T12M,2003
BAL,DEU,A,A,GILL,FPE,NONE,0,3.724,O10T12M,2003
BAL,DEU,A,A,GILL,PLE,NONE,0.023,0.025,O10T12M,2003
BAL,DEU,A,A,GILL,FPI,NONE,,0.241,O10T12M,2003
BAL,DEU,A,A,GILL,OTH,NONE,,0.01,O10T12M,2003
BAL,DEU,A,A,GILL,FPP,NONE,,0.003,O10T12M,2003
BAL,DEU,A,A,GILL,POK,NONE,0,0.003,O10T12M,2003
BAL,DEU,A,A,NONE,ELE,NONE,,6.892,O10T12M,2003
BAL,DEU,A,A,NONE,FBR,NONE,,0.303,O10T12M,2003
BAL,DEU,A,A,NONE,FLE,NONE,,5.06,O10T12M,2003
BAL,DEU,A,A,NONE,FRO,NONE,,4.482,O10T12M,2003
BAL,DEU,A,A,NONE,FTE,NONE,,0.013,O10T12M,2003
BAL,DEU,A,A,NONE,GAR,NONE,,2.918,O10T12M,2003
BAL,DEU,A,A,NONE,PLN,NONE,,0.199,O10T12M,2003
BAL,DEU,A,A,NONE,COD,NONE,,4.631,O10T12M,2003
BAL,DEU,A,A,NONE,SAL,NONE,,0.038,O10T12M,2003
BAL,DEU,A,A,NONE,FPE,NONE,,4.431,O10T12M,2003
BAL,DEU,A,A,NONE,FPI,NONE,,2.525,O10T12M,2003
BAL,DEU,A,A,NONE,OTH,NONE,,0.021,O10T12M,2003
BAL,DEU,A,A,NONE,FPP,NONE,,4.694,O10T12M,2003
BAL,DEU,A,A,NONE,TUR,NONE,,0.027,O10T12M,2003
BAL,DEU,A,A,OTTER,ELE,NONE,,3.894,O10T12M,2003
BAL,DEU,A,A,OTTER,FBR,NONE,,0.04,O10T12M,2003
BAL,DEU,A,A,OTTER,FLE,NONE,,3.58,O10T12M,2003
BAL,DEU,A,A,OTTER,FRO,NONE,,0.004,O10T12M,2003
BAL,DEU,A,A,OTTER,GAR,NONE,,3.201,O10T12M,2003
BAL,DEU,A,A,OTTER,PLN,NONE,,0.02,O10T12M,2003
BAL,DEU,A,A,OTTER,COD,NONE,,4.009,O10T12M,2003
BAL,DEU,A,A,OTTER,FPE,NONE,,1.966,O10T12M,2003
BAL,DEU,A,A,OTTER,PLE,NONE,,0.075,O10T12M,2003
BAL,DEU,A,A,OTTER,LUM,NONE,,0.005,O10T12M,2003
BAL,DEU,A,A,OTTER,FPI,NONE,,0.007,O10T12M,2003
BAL,DEU,A,A,OTTER,OTH,NONE,,0.018,O10T12M,2003
BAL,DEU,A,A,OTTER,FPP,NONE,,0.006,O10T12M,2003
BAL,DEU,A,A,OTTER,TUR,NONE,0.001,0.002,O10T12M,2003
BAL,DEU,A,A,PEL_TRAWL,COD,NONE,,0.13,O10T12M,2003
BAL,DEU,A,A,PEL_TRAWL,OTH,NONE,,0.001,O10T12M,2003
BAL,DEU,A,A,POTS,ELE,NONE,,2.519,O10T12M,2003
BAL,DEU,A,A,POTS,FBU,NONE,,0.017,O10T12M,2003
BAL,DEU,A,A,POTS,FPE,NONE,,0.04,O10T12M,2003
BAL,DEU,A,A,POTS,FPI,NONE,,0.059,O10T12M,2003
BAL,DEU,A,A,R-GILL,BLL,NONE,,0.142,O10T12M,2003
BAL,DEU,A,A,R-GILL,ELE,NONE,,0.029,O10T12M,2003
BAL,DEU,A,A,R-GILL,FBR,NONE,,3.823,O10T12M,2003
BAL,DEU,A,A,R-GILL,FCP,NONE,,0.005,O10T12M,2003
BAL,DEU,A,A,R-GILL,FLE,NONE,194.735,80.719,O10T12M,2003
BAL,DEU,A,A,R-GILL,FRO,NONE,,8.214,O10T12M,2003
BAL,DEU,A,A,R-GILL,LEF,NONE,,5.461,O10T12M,2003
BAL,DEU,A,A,R-GILL,MUL,NONE,,0.215,O10T12M,2003
BAL,DEU,A,A,R-GILL,PLN,NONE,,0.348,O10T12M,2003
BAL,DEU,A,A,R-GILL,TRO,NONE,,0.011,O10T12M,2003
BAL,DEU,A,A,R-GILL,TRS,NONE,,0.963,O10T12M,2003
BAL,DEU,A,A,R-GILL,COD,NONE,24.7032,789.051,O10T12M,2003
BAL,DEU,A,A,R-GILL,SAL,NONE,0,0.149,O10T12M,2003
BAL,DEU,A,A,R-GILL,DAB,NONE,23.481,12.343,O10T12M,2003
BAL,DEU,A,A,R-GILL,FPE,NONE,0,19.967,O10T12M,2003
BAL,DEU,A,A,R-GILL,PLE,NONE,0.999,1.462,O10T12M,2003
BAL,DEU,A,A,R-GILL,LUM,NONE,0.012,0.068,O10T12M,2003
BAL,DEU,A,A,R-GILL,FPI,NONE,0,24.769,O10T12M,2003
BAL,DEU,A,A,R-GILL,OTH,NONE,,0.212,O10T12M,2003
BAL,DEU,A,A,R-GILL,FPP,NONE,0,33.838,O10T12M,2003
BAL,DEU,A,A,R-GILL,POK,NONE,0,0.02,O10T12M,2003
BAL,DEU,A,A,R-GILL,TUR,NONE,0,10.91,O10T12M,2003
BAL,DEU,A,A,R-GILL,WHG,NONE,7.427,0.391,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,ELE,NONE,,6.95,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,FBR,NONE,,0.244,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,FLE,NONE,,0.129,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,FRO,NONE,,0.035,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,GAR,NONE,,0.295,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,MUL,NONE,,0.009,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,PLN,NONE,,0.003,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,COD,NONE,0.143,11.849,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,SAL,NONE,,0.001,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,DAB,NONE,,0.005,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,FPE,NONE,,0.662,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,FPI,NONE,,4,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,OTH,NONE,,0.003,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,FPP,NONE,,3.816,O10T12M,2003
BAL,DEU,A,A,R-LONGLINE,TUR,NONE,,0.011,O10T12M,2003
BAL,DEU,A,A,R-OTTER,BLL,NONE,,0.072,O10T12M,2003
BAL,DEU,A,A,R-OTTER,ELE,NONE,,0.001,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FBU,NONE,,0.002,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FLE,NONE,,225.825,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FRO,NONE,,1.004,O10T12M,2003
BAL,DEU,A,A,R-OTTER,LEF,NONE,,2.358,O10T12M,2003
BAL,DEU,A,A,R-OTTER,MUL,NONE,,0.104,O10T12M,2003
BAL,DEU,A,A,R-OTTER,PLN,NONE,,0.218,O10T12M,2003
BAL,DEU,A,A,R-OTTER,TRS,NONE,,0.001,O10T12M,2003
BAL,DEU,A,A,R-OTTER,COD,NONE,104.0198,322.897,O10T12M,2003
BAL,DEU,A,A,R-OTTER,SAL,NONE,0,0.006,O10T12M,2003
BAL,DEU,A,A,R-OTTER,DAB,NONE,36.845,32.406,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FPE,NONE,0,1.675,O10T12M,2003
BAL,DEU,A,A,R-OTTER,PLE,NONE,2.984,8.498,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FLX,NONE,0.006,0.015,O10T12M,2003
BAL,DEU,A,A,R-OTTER,LUM,NONE,0.001,0.003,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FPI,NONE,0,0.043,O10T12M,2003
BAL,DEU,A,A,R-OTTER,OTH,NONE,,0.068,O10T12M,2003
BAL,DEU,A,A,R-OTTER,FPP,NONE,0,8.908,O10T12M,2003
BAL,DEU,A,A,R-OTTER,POK,NONE,0,0.007,O10T12M,2003
BAL,DEU,A,A,R-OTTER,TUR,NONE,0.661,1.856,O10T12M,2003
BAL,DEU,A,A,R-OTTER,WHG,NONE,0.752,1.138,O10T12M,2003
BAL,DEU,A,A,R-OTTER,WIT,NONE,0,0.001,O10T12M,2003
BAL,DEU,B,B,R-OTTER,FLE,NONE,5.671,3.55,O10T12M,2003
BAL,DEU,B,B,R-OTTER,COD,NONE,0.0846,1.146,O10T12M,2003
BAL,DEU,B,B,R-OTTER,PLE,NONE,0.029,0.145,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,FLE,NONE,0.195,10.109,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,LEF,NONE,,1.25,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,PLN,NONE,,0.002,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,COD,NONE,0.13,2.196,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,SAL,NONE,,0.008,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,FPE,NONE,0,0.185,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,FPI,NONE,,0.957,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,OTH,NONE,,0.007,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,FPP,NONE,,0.071,O10T12M,2003
BAL,DEU,A,A,R-TRAMMEL,TUR,NONE,0,0.033,O10T12M,2003
BAL,DNK,A,A,GILL,COD,NONE,2.381817,40.624274,O10T12M,2003
BAL,DNK,A,A,GILL,DAB,NONE,0.544786,0.44641,O10T12M,2003
BAL,DNK,A,A,GILL,SOL,NONE,0,0.011927,O10T12M,2003
BAL,DNK,A,A,GILL,PLE,NONE,1.230099,1.770378,O10T12M,2003
BAL,DNK,A,A,GILL,FLX,NONE,11.965425,3.226577,O10T12M,2003
BAL,DNK,A,A,GILL,LEM,NONE,0,0.067772,O10T12M,2003
BAL,DNK,A,A,GILL,LIN,NONE,0,0.031,O10T12M,2003
BAL,DNK,A,A,GILL,LUM,NONE,0.003996,0.037942,O10T12M,2003
BAL,DNK,A,A,GILL,POK,NONE,0,0.006239,O10T12M,2003
BAL,DNK,A,A,GILL,TUR,NONE,0,0.048317,O10T12M,2003
BAL,DNK,A,A,GILL,WHG,NONE,0.321789,0.041,O10T12M,2003
BAL,DNK,B,B,GILL,COD,NONE,,2.992852,O10T12M,2003
BAL,DNK,B,B,GILL,SAL,NONE,,6.969,O10T12M,2003
BAL,DNK,B,B,GILL,PLE,NONE,,0.007949,O10T12M,2003
BAL,DNK,B,B,GILL,FLX,NONE,,0.068,O10T12M,2003
BAL,DNK,A,A,NONE,COD,NONE,,89.764555,O10T12M,2003
BAL,DNK,A,A,NONE,DAB,NONE,,6.17,O10T12M,2003
BAL,DNK,A,A,NONE,SOL,NONE,,0.14709,O10T12M,2003
BAL,DNK,A,A,NONE,FPE,NONE,,0.001,O10T12M,2003
BAL,DNK,A,A,NONE,PLE,NONE,,22.073801,O10T12M,2003
BAL,DNK,A,A,NONE,FLX,NONE,,18.305,O10T12M,2003
BAL,DNK,A,A,NONE,LEM,NONE,,0.31095,O10T12M,2003
BAL,DNK,A,A,NONE,LIN,NONE,,0.01,O10T12M,2003
BAL,DNK,A,A,NONE,LUM,NONE,,10.972,O10T12M,2003
BAL,DNK,A,A,NONE,POK,NONE,,0.001038,O10T12M,2003
BAL,DNK,A,A,NONE,TUR,NONE,,0.959,O10T12M,2003
BAL,DNK,A,A,NONE,WHG,NONE,,0.026,O10T12M,2003
BAL,DNK,B,B,NONE,COD,NONE,,0.874593,O10T12M,2003
BAL,DNK,B,B,NONE,PLE,NONE,,0.05,O10T12M,2003
BAL,DNK,B,B,NONE,FLX,NONE,,0.182,O10T12M,2003
BAL,DNK,A,A,OTTER,COD,NONE,,1.076657,O10T12M,2003
BAL,DNK,A,A,OTTER,DAB,NONE,0.153,0.118,O10T12M,2003
BAL,DNK,A,A,OTTER,SOL,NONE,,0.00818,O10T12M,2003
BAL,DNK,A,A,OTTER,PLE,NONE,,0.982531,O10T12M,2003
BAL,DNK,A,A,OTTER,FLX,NONE,,2.145,O10T12M,2003
BAL,DNK,A,A,OTTER,NEP,NONE,,0.028,O10T12M,2003
BAL,DNK,A,A,OTTER,TUR,NONE,0.003,0.072,O10T12M,2003
BAL,DNK,B,B,OTTER,PLE,NONE,,0.335,O10T12M,2003
BAL,DNK,B,B,OTTER,FLX,NONE,,1.949,O10T12M,2003
BAL,DNK,B,B,OTTER,TUR,NONE,,0.008,O10T12M,2003
BAL,DNK,A,A,PEL_TRAWL,COD,NONE,,0.311554,O10T12M,2003
BAL,DNK,A,A,PEL_TRAWL,DAB,NONE,,0.001,O10T12M,2003
BAL,DNK,A,A,PEL_TRAWL,POL,NONE,,0.001,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,COD,NONE,3.000552,6.191085,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,DAB,NONE,3.67329,9.36,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,PLE,NONE,1.153436,3.608515,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,BSS,NONE,0.001317,0,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,FLX,NONE,0.682196,10.274,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,HAD,NONE,0.006759,0,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,LEM,NONE,0,0.006203,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,LUM,NONE,0.017995,0.026,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,RAJ,NONE,0.002195,0,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,TUR,NONE,0.009217,0.033,O10T12M,2003
BAL,DNK,A,A,R-DEM_SEINE,WHG,NONE,0.037306,0,O10T12M,2003
BAL,DNK,A,A,R-GILL,COD,NONE,33.312695,653.627638,O10T12M,2003
BAL,DNK,A,A,R-GILL,SAL,NONE,0,0.164,O10T12M,2003
BAL,DNK,A,A,R-GILL,DAB,NONE,20.112302,12.992084,O10T12M,2003
BAL,DNK,A,A,R-GILL,SOL,NONE,0,1.575355,O10T12M,2003
BAL,DNK,A,A,R-GILL,FPE,NONE,0,1.298,O10T12M,2003
BAL,DNK,A,A,R-GILL,PLE,NONE,22.742958,66.661874,O10T12M,2003
BAL,DNK,A,A,R-GILL,FLX,NONE,178.620705,46.470284,O10T12M,2003
BAL,DNK,A,A,R-GILL,LEM,NONE,0,0.100272,O10T12M,2003
BAL,DNK,A,A,R-GILL,LIN,NONE,0,0.015,O10T12M,2003
BAL,DNK,A,A,R-GILL,LUM,NONE,6.574876,33.795523,O10T12M,2003
BAL,DNK,A,A,R-GILL,FPI,NONE,0,0.001,O10T12M,2003
BAL,DNK,A,A,R-GILL,POL,NONE,0,0.002,O10T12M,2003
BAL,DNK,A,A,R-GILL,POK,NONE,0,0.054952,O10T12M,2003
BAL,DNK,A,A,R-GILL,TUR,NONE,0,2.486044,O10T12M,2003
BAL,DNK,A,A,R-GILL,WHG,NONE,3.941334,1.105162,O10T12M,2003
BAL,DNK,A,A,R-GILL,WIT,NONE,0,0.001,O10T12M,2003
BAL,DNK,A,A,R-GILL,CAT,NONE,0,0.007,O10T12M,2003
BAL,DNK,B,B,R-GILL,ANF,NONE,,0.077485,O10T12M,2003
BAL,DNK,B,B,R-GILL,COD,NONE,15.178,549.187264,O10T12M,2003
BAL,DNK,B,B,R-GILL,HAL,NONE,,0.009,O10T12M,2003
BAL,DNK,B,B,R-GILL,SAL,NONE,,19.41,O10T12M,2003
BAL,DNK,B,B,R-GILL,DAB,NONE,,0.074,O10T12M,2003
BAL,DNK,B,B,R-GILL,SOL,NONE,,0.009207,O10T12M,2003
BAL,DNK,B,B,R-GILL,CRE,NONE,,0.039231,O10T12M,2003
BAL,DNK,B,B,R-GILL,PLE,NONE,,24.0769,O10T12M,2003
BAL,DNK,B,B,R-GILL,FLX,NONE,,21.94,O10T12M,2003
BAL,DNK,B,B,R-GILL,HAD,NONE,,0.029279,O10T12M,2003
BAL,DNK,B,B,R-GILL,LEM,NONE,,0.016437,O10T12M,2003
BAL,DNK,B,B,R-GILL,LIN,NONE,,0.021,O10T12M,2003
BAL,DNK,B,B,R-GILL,POL,NONE,,0.028,O10T12M,2003
BAL,DNK,B,B,R-GILL,POK,NONE,,0.001044,O10T12M,2003
BAL,DNK,B,B,R-GILL,GAG,NONE,,0.001,O10T12M,2003
BAL,DNK,B,B,R-GILL,TUR,NONE,,0.155,O10T12M,2003
BAL,DNK,B,B,R-GILL,USK,NONE,,0.001,O10T12M,2003
BAL,DNK,B,B,R-GILL,WIT,NONE,,0.011,O10T12M,2003
BAL,DNK,A,A,R-LONGLINE,COD,NONE,2.386,156.664585,O10T12M,2003
BAL,DNK,A,A,R-LONGLINE,SAL,NONE,,1.615,O10T12M,2003
BAL,DNK,A,A,R-LONGLINE,FLX,NONE,,0.187,O10T12M,2003
BAL,DNK,A,A,R-LONGLINE,TUR,NONE,,0.003,O10T12M,2003
BAL,DNK,A,A,R-LONGLINE,WHG,NONE,,0.009,O10T12M,2003
BAL,DNK,B,B,R-LONGLINE,COD,NONE,3.924,136.961313,O10T12M,2003
BAL,DNK,B,B,R-LONGLINE,SAL,NONE,,68.084,O10T12M,2003
BAL,DNK,B,B,R-LONGLINE,PLE,NONE,,0.009,O10T12M,2003
BAL,DNK,B,B,R-LONGLINE,FLX,NONE,,0.044,O10T12M,2003
BAL,DNK,B,B,R-LONGLINE,TUR,NONE,,0.002,O10T12M,2003
BAL,DNK,A,A,R-OTTER,PLA,NONE,0.147123,0,O10T12M,2003
BAL,DNK,A,A,R-OTTER,ANF,NONE,0,0.001043,O10T12M,2003
BAL,DNK,A,A,R-OTTER,COD,NONE,73.581497,333.939333,O10T12M,2003
BAL,DNK,A,A,R-OTTER,SAL,NONE,0,0.007,O10T12M,2003
BAL,DNK,A,A,R-OTTER,DAB,NONE,40.523647,46.176,O10T12M,2003
BAL,DNK,A,A,R-OTTER,SOL,NONE,0.03007,0.318438,O10T12M,2003
BAL,DNK,A,A,R-OTTER,HKE,NONE,0,0.001062,O10T12M,2003
BAL,DNK,A,A,R-OTTER,PLE,NONE,15.770768,66.266414,O10T12M,2003
BAL,DNK,A,A,R-OTTER,FLX,NONE,28.670968,119.271,O10T12M,2003
BAL,DNK,A,A,R-OTTER,HAD,NONE,0.017479,0.017744,O10T12M,2003
BAL,DNK,A,A,R-OTTER,LEM,NONE,0.014606,2.322257,O10T12M,2003
BAL,DNK,A,A,R-OTTER,LIN,NONE,0,0.029,O10T12M,2003
BAL,DNK,A,A,R-OTTER,LUM,NONE,0.320459,0.733,O10T12M,2003
BAL,DNK,A,A,R-OTTER,NEP,NONE,0,0.001,O10T12M,2003
BAL,DNK,A,A,R-OTTER,POL,NONE,0,0.037,O10T12M,2003
BAL,DNK,A,A,R-OTTER,RAJ,NONE,0.036751,0,O10T12M,2003
BAL,DNK,A,A,R-OTTER,POK,NONE,0,0.466962,O10T12M,2003
BAL,DNK,A,A,R-OTTER,TUR,NONE,1.071861,2.846,O10T12M,2003
BAL,DNK,A,A,R-OTTER,WHG,NONE,1.13958,5.507,O10T12M,2003
BAL,DNK,A,A,R-OTTER,WIT,NONE,0,0.001,O10T12M,2003
BAL,DNK,A,A,R-OTTER,CAT,NONE,0,0.005,O10T12M,2003
BAL,DNK,B,B,R-OTTER,COD,NONE,86.271836,343.867347,O10T12M,2003
BAL,DNK,B,B,R-OTTER,SAL,NONE,0,0.01,O10T12M,2003
BAL,DNK,B,B,R-OTTER,DAB,NONE,0.005634,0,O10T12M,2003
BAL,DNK,B,B,R-OTTER,CRE,NONE,,0.002769,O10T12M,2003
BAL,DNK,B,B,R-OTTER,PLE,NONE,1.849513,15.0525,O10T12M,2003
BAL,DNK,B,B,R-OTTER,FLX,NONE,36.361712,48.34,O10T12M,2003
BAL,DNK,B,B,R-OTTER,TUR,NONE,0.023915,0.256,O10T12M,2003
BAL,DNK,B,B,R-OTTER,WHG,NONE,0.226216,0,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,COD,NONE,4.49553,79.431667,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,DAB,NONE,7.039267,7.788507,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,SOL,NONE,0,1.279276,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,PLE,NONE,6.195956,35.522932,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,FLX,NONE,66.514061,20.042822,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,LEM,NONE,0,0.144258,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,LIN,NONE,0,0.012,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,LUM,NONE,1.04425,9.169534,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,POK,NONE,0,0.017623,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,TUR,NONE,0,1.130644,O10T12M,2003
BAL,DNK,A,A,R-TRAMMEL,WHG,NONE,0.526574,0.075838,O10T12M,2003
BAL,DNK,B,B,R-TRAMMEL,COD,NONE,0.326,10.112413,O10T12M,2003
BAL,DNK,B,B,R-TRAMMEL,PLE,NONE,,0.011651,O10T12M,2003
BAL,DNK,B,B,R-TRAMMEL,FLX,NONE,,0.736,O10T12M,2003
BAL,DNK,A,A,TRAMMEL,COD,NONE,0.037516,0.573889,O10T12M,2003
BAL,DNK,A,A,TRAMMEL,DAB,NONE,0.009417,0.009998,O10T12M,2003
BAL,DNK,A,A,TRAMMEL,PLE,NONE,0.05723,0.683917,O10T12M,2003
BAL,DNK,A,A,TRAMMEL,FLX,NONE,0.187293,0.048317,O10T12M,2003
BAL,SWE,A,A,GILL,COD,NONE,0.001,0.0395,O10T12M,2003
BAL,SWE,B,B,GILL,WHF,NONE,,0.002,O10T12M,2003
BAL,SWE,B,B,GILL,FPE,NONE,,0.004,O10T12M,2003
BAL,SWE,B,B,GILL,FPI,NONE,,0.001,O10T12M,2003
